index,id,time,link,message,like,share,comment
905,1282973728458676_1594601653962547,1519885800,https://www.facebook.com/CH3Thailand/videos/1594601653962547/,หญิงลีก็มา ขอใจเธอแลกเบอร์โทรก็มี ฉากนี้แอดขำลั่นบ้านบอกเลย 😄😄 หยุดหัวเราะกับความฮาของนางไม่ได้จริงๆ #บุพเพสันนิวาส #Ch3Thailand รับชมละครย้อนหลัง บุพเพสันนิวาส EP.3 ได้ที่ลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/10798,15262,448,135
906,1282973728458676_1594571483965564,1519884000,https://www.facebook.com/CH3Thailand/videos/1594571483965564/,งานจีสตริงก็มา พี่แย้มกลายเป็นสาวเซ็กซี่ ส่วนพี่ผิน กางเกงในจะใหญ่ไปไหนคะแม่นาย 😄😄 เมื่อคืนใครดู บุพเพสันนิวาส บ้างคะ เข้ามาคุยกันหน่อย #บุพเพสันนิวาส #Ch3Thailand รับชมละครย้อนหลัง บุพเพสันนิวาส EP.3 ได้ที่ลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/10798,14158,429,151
907,1282973728458676_1594610240628355,1519882200,https://www.facebook.com/CH3Thailand/videos/1594610240628355/,บุพเพสันนิวาส วันละคำวันนี้คำว่า เทื้อคาเรือน เป็นคำที่ สาวๆ ทุกคนไม่น่าจะชอบนะคะ แอดก็เช่นกัน 😄😄 ช่วงนี้ดีนะคะได้ทั้งความรู้ ทั้งตลก #บุพเพสันนิวาส #Ch3Thailand,17552,3703,814
908,1282973728458676_1593993687356677,1519827279,https://www.facebook.com/CH3Thailand/videos/1593993687356677/,"""พี่ผิน พี่แย้ม มาเย็บกางเกงในกัน"" มีกางเกงในใส่แล้ว คราวนี้ก็ไม่ต้องกลัวอายแผ่นดินแล้วนะคะ ^^ #บุพเพสันนิวาส ชมสดตอนนี้ทาง #ช่อง33 ดูออนไลน์ที่ ch3thailand.com/live/33 หรือดูผ่านApplication 3Live ดาวน์โหลดได้ที่ bit.ly/3LIVEapp #Ch3Thailand",4637,196,53
909,1282973728458676_1593591364063576,1519812000,https://www.facebook.com/CH3Thailand/videos/1593591364063576/,มาทบทวนความทรงจำ กับแอคชั่นฮาๆ ของแม่การะเกด กันหน่อยค่ะ 😃😃 แล้วคืนนี้ 20.20 น. เปิดทีวี #ช่อง33 ดูสดละคร บุพเพสันนิวาส กันต่อนะคะ #บุพเพสันนิวาส #Ch3Thailand,9266,690,94
910,1282973728458676_1593575647398481,1519803000,https://www.facebook.com/CH3Thailand/videos/1593575647398481/,ปลุกวิญญาณคืนร่างก็จัดให้ได้ หลวงตามีพลังแกร่งกล้ายิ่งนัก 😁😁 ไม่ได้หลวงตา วันพุธกับน้องสาว คงไม่มีบ้านอยู่แน่ๆ #เงินปากผี #Ch3Thailnd รับชมละครย้อนหลัง เงินปากผี EP.10 ได้ที่ลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/10783,1071,23,6
911,1282973728458676_1593481887407857,1519788600,https://www.facebook.com/CH3Thailand/videos/1593481887407857/,อาการเช้านี้ มันก็จะตื่นเต้นหน่อยๆ รอแม่การะเกดมาทั้งอาทิตย์เลย คืนนี้  20.20 น. ได้เจอกันแล้วนะคะ ^^ ใครรอดูบุพเพสันนิวาสอยู่บ้าง เข้ามาคุยกันค่ะ #บุพเพสันนิวาส #Ch3Thailand,5115,376,321
912,1282973728458676_1593326014090111,1519772031,https://www.facebook.com/CH3Thailand/videos/1593326014090111/,ถึงเวลาคุณท่าน จัดการผีไอ้ผันให้เด็ดขาด!!! รับชม #เงินปากผี วันจันทร์หน้า 20.20 น. ทาง #ช่อง33 ดูออนไลน์ที่ ch3thailand.com/live/33 หรือดูผ่านApplication 3Live ดาวน์โหลดได้ที่ bit.ly/3LIVEapp #Ch3Thailand,436,6,11
913,1282973728458676_1592509670838412,1519716600,https://www.facebook.com/CH3Thailand/videos/1592509670838412/,โดนซะบ้างก็ดีนะทศ แต่น่าจะโดนหนักกว่านี้หน่อย ความโลภครอบงำหนักมาก 😡😡#เงินปากผี #Ch3Thailand รับชมละครย้อนหลัง เงินปากผี EP.9 ได้ที่ลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/10774,1531,43,5
914,1282973728458676_1592453137510732,1519709400,https://www.facebook.com/CH3Thailand/videos/1592453137510732/,แอดชอบบท ตัน มากๆ เลยในเรื่องนี้ ดูปกป้องคุณท่านเต็มที่ 😄😄 ใครชอบตันแบบแอดบ้าง เข้ามาคุยกันค่ะ #เงินปากผี #Ch3Thailand รับชมละครย้อนหลัง เงินปากผี EP.9 ได้ที่ลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/10774,1529,11,40
915,1282973728458676_1591554540933925,1519628400,https://www.facebook.com/CH3Thailand/videos/1591554540933925/,มาร์ค จับตัว ซิน ได้แล้ว เรื่องนี้จะมีเหตุผลสำคัญอะไรไหมนะ 😊😊 แต่ดูทั้งคู่มีความสุขมากๆ ชอบสองคนนี้ตอนอยู่ด้วยกันจริงค่ะ #ชั่วโมงต้องมนต์ #Ch3Thailand รับชมละครย้อนหลัง ชั่วโมงต้องมนต์ EP.10 ได้ที่ลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/10758,1542,25,11
916,1282973728458676_1590908114331901,1519569491,https://www.facebook.com/CH3Thailand/videos/1590908114331901/,"""ทั้งหมดเป็นแผนของฉันเองแหละ"" มาร์คนี่เจ้าแผนการมากๆ เลยนะคะ ^^.. #ชั่วโมงต้องมนต์ ชมสดตอนนี้ทาง #ช่อง33 ดูออนไลน์ที่ ch3thailand.com/live/33 หรือดูผ่านApplication 3Live ดาวน์โหลดได้ที่ bit.ly/3LIVEapp #Ch3Thailand",1221,14,7
917,1282973728458676_1590548447701201,1519556400,https://www.facebook.com/CH3Thailand/videos/1590548447701201/,ฉากนี้น่ารักดีค่ะ ซินพอของขึ้นแล้วด่ามาร์ค ชอบลืมตัวทุกที 😄😄 #ชั่วโมงต้องมนต์ #Ch3Thailand รับชมละครย้อนหลัง ชั่วโมงต้องมนต์ EP.9 ได้ที่ลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/10748,2254,,5
918,1282973728458676_1588602421229137,1519553701,https://www.facebook.com/CH3Thailand/videos/1588602421229137/,8 เสียงคุณภาพของ TheVoiceThailand ซีซั่น 6 ใครจะได้เป็นแชมป์ มาลุ้นไปพร้อมกัน! เวลา 17.40 น. #ช่อง33,282,5,12
919,1282973728458676_1590536924369020,1519542000,https://www.facebook.com/CH3Thailand/videos/1590536924369020/,ฉากนี้ริชชี่เตือนสติถึงการตัดสินคนอื่น จากข่าวที่เห็น จากการแชร์เยอะๆ ในโลกโซเชี่ยลมีเดีย และการทำข่าวแบบหวังแค่ยอดแชร์ ยอดไลค์ ของนักข่าว ได้ดีมากค่ะ😉 😉 #ชั่วโมงต้องมนต์ #Ch3Thailand รับชมละครย้อนหลัง ชั่วโมงต้องมนต์ EP.9 ได้ที่ลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/10748,4270,,15
